Name,NoGlucose.TotalRNA.Log2FC,NoGlucose.TotalRNA.AdjPval,NoGlucose.PolyRNA.Log2FC,NoGlucose.PolyRNA.AdjPval,NoGlucose.TotalRNA.meanNormCounts,NoGlucose.PolyRNA.meanNormCounts,NoGlutamine.TotalRNA.Log2FC,NoGlutamine.TotalRNA.AdjPval,NoGlutamine.PolyRNA.Log2FC,NoGlutamine.PolyRNA.AdjPval,NoGlutamine.TotalRNA.meanNormCounts,NoGlutamine.PolyRNA.meanNormCounts,NoBCAA.TotalRNA.Log2FC,NoBCAA.TotalRNA.AdjPval,NoBCAA.PolyRNA.Log2FC,NoBCAA.PolyRNA.AdjPval,NoBCAA.TotalRNA.meanNormCounts,NoBCAA.PolyRNA.meanNormCounts,NoArginine.TotalRNA.Log2FC,NoArginine.TotalRNA.AdjPval,NoArginine.PolyRNA.Log2FC,NoArginine.PolyRNA.AdjPval,NoArginine.TotalRNA.meanNormCounts,NoArginine.PolyRNA.meanNormCounts,NoMethionine.TotalRNA.Log2FC,NoMethionine.TotalRNA.AdjPval,NoMethionine.PolyRNA.Log2FC,NoMethionine.PolyRNA.AdjPval,NoMethionine.TotalRNA.meanNormCounts,NoMethionine.PolyRNA.meanNormCounts,Control.TotalRNA.meanNormCounts,Control.PolyRNA.meanNormCounts
Usp37,0.353931336993529,0.00938431026599249,0.834185112676544,6.91978751317552e-8,6.127762933206267,6.7314969002923934,0.570584302346228,1.2688364943259e-4,1.15506959136951,4.5007518774085703e-10,6.372654133635247,6.962824540662763,0.365306660423876,0.00989987272949744,0.844770135444679,7.21934909173695e-8,6.148458229010384,6.636132002985076,0.0128961239981196,0.959833018304166,0.35350892511535,0.00280334121334298,5.789459534435763,6.1961181255885,0.192460216850829,0.164818789155309,0.874886421104773,1.69238956226717e-8,6.025425293331657,6.667589469666456,5.812917251491356,5.873161724231867
Atp6v0b,-0.307970290634376,0.0179890958339831,-0.762107399732487,2.17224842805904e-6,6.493872440462,5.58381281293129,-0.166688227793063,0.208661283643907,-1.04638988158656,2.23817154738862e-8,6.6657258590642465,5.213769981874913,0.0111875683654087,0.951577930095284,-0.590487073513319,5.33653569100645e-5,6.81989276819787,5.650876092758077,0.0683895716955213,0.737270633893206,-0.37907983784536,0.00557982222271166,6.884077937023483,5.915190215543073,0.0292310391051061,0.853018444201386,-0.896800879051149,1.3759227724428e-7,6.8868763620998035,5.347460869075864,6.841102346751104,6.32353782834735
Trmt13,0.363869875032414,0.0208789002312354,0.83052580214419,3.86468198622522e-6,3.367971095758967,3.5615529067936764,0.561806161561325,7.1008022674845e-4,1.2698834155109,6.768969743461041e-9,3.5875373551327736,3.90915783537815,0.100335661766431,0.598730669563557,0.742732678920041,1.91645865866547e-5,3.11861210156054,3.37017176679147,-0.152856959514943,0.509769449508321,0.237577001244507,0.118633118345618,2.857852809538873,2.9168843581428066,0.109095950486503,0.537852768742652,0.64478888834559,5.28955055235727e-5,3.195433356544543,3.253281466309047,3.057576940076013,2.71000618941411
Reep4,-0.124514206866203,0.306194754246445,-0.586257291640123,6.22079722076125e-5,5.75931221749331,5.589594498757943,0.0118212143806793,0.936929921629218,-1.01869476174563,4.39241166147811e-8,5.9274705497572,5.069783811023493,0.130266033188067,0.320936085952345,-0.495661811182834,4.0700962397475e-4,6.019869139064693,5.5761214923575135,0.194088530025513,0.207050239222686,0.0422048609837749,0.787675389876596,6.087732129815596,6.163791116141294,0.189057511525633,0.119444795145369,-0.197581261802519,0.0969941058417081,6.14384777154008,5.873353568819853,5.925450261988787,6.152462454872417
Dysf,0.7558294610423,0.150913840098296,0.717004793630459,0.0611181282649929,-0.5635851889303356,-0.34447943389804675,0.651044808664943,0.240204003980106,1.05912113581268,0.00471500395349031,-0.5702618488404997,-0.09874801552522891,0.330254637300304,0.620682512600337,0.566326547410793,0.148960530182483,-0.866782471238268,-0.6544630552482447,0.286054662299131,0.75415401618378,-0.30981409858306,0.52018542059378,-1.1248155744288386,-1.4225895325073374,0.771571693078146,0.160033822988647,1.00961575521812,0.00670684332966005,-0.4414711530717217,-0.19476735868557637,-1.1212109597339066,-1.0138418590652107
Tasor2,-0.188625345645795,0.106857266230656,0.446569444365821,9.69156879092813e-5,6.005867604669853,6.463943222375753,0.440655104526051,4.6468583299127e-4,1.24095082380588,9.263511221641569e-11,6.664366130708683,7.16727029501143,0.302138807991252,0.0140288966054854,0.968848434626254,6.48941361185037e-9,6.500864358977993,6.87914663801578,0.0330233016174377,0.868094675081689,0.391303842518692,9.140637941977e-4,6.23997268678674,6.351595999048533,0.154243543595701,0.20478591191067,0.973569260622257,2.26191021474812e-9,6.411903784002177,6.88182834389073,6.2352240646037,5.995736282469396
Tmem87a,0.206733063220881,0.0235284145841273,0.931219734678714,6.50452854074217e-7,6.711615797780143,7.40423514152154,0.382646754478253,1.4728263777049e-4,1.17390841950604,1.89620469608384e-8,6.915864437391316,7.547384063959527,0.457938014235633,2.83848281038213e-5,1.1249436901056,6.7621100346325e-8,6.9723661380764534,7.48886161342469,0.227565961287829,0.0454046769516679,0.858549278723987,1.29322151347368e-5,6.7474821121077,7.253763523821293,0.297459244633462,0.00204774226680294,1.25445884623773,5.72999253566211e-9,6.872800542909117,7.61739818718044,6.54660785919617,6.450933744026643
Polq,-0.626353482934171,0.00197371873434636,-0.0463853653871263,0.784852037307704,3.870541820765823,4.581445369995817,0.336676343372754,0.0708045098298496,1.02191982360036,7.00763347573581e-7,4.857736395637104,5.550190564803644,-0.0842254240684129,0.721863841647903,0.551686576627468,0.00115532630896473,4.41902597273182,5.071844687868803,-0.0757634661567382,0.808542781166235,0.286669155143153,0.0856668568317075,4.42415686890124,4.860775809204983,0.079383296005985,0.715163140764223,0.693586911545911,7.08039850366014e-5,4.618000907699104,5.20193348454999,4.530150759171617,4.602354644218173
Zbed4,-0.731440749183346,3.13930081071633e-5,-0.59843179268699,9.52319109197007e-6,4.10224817312779,4.70858320622084,-0.730507735440528,2.72204228227743e-5,-1.00744840848799,7.0375179267152406e-9,4.128301655188097,4.200713774005156,-0.510777724950223,0.00153307531410293,-0.711908151390855,1.41692209829846e-6,4.326902897459827,4.486763944631236,-0.42788755966038,0.021551941280777,-0.345870796745775,0.0044465624224339,4.40851460026599,4.90288877388341,-0.706477876221505,5.17804621124258e-5,-0.923890348435032,1.82228030338022e-8,4.181659219637367,4.267077625992957,4.87164228473091,5.28262771229526
Ina,-0.467592169388479,0.399082355731491,-0.301497728024946,0.347538169739002,-1.179900613295328,-0.3347764937695993,-0.792788765411464,0.16673212875174,-1.13994459901492,0.00160792941414568,-1.4564026252663733,-1.2934593580694727,-0.950187382129069,0.113300268605849,-0.581764914327563,0.0801279581945963,-1.52526417204407,-0.6920726478674617,0.339948623702245,0.648040029783487,0.00926739343272201,0.982287789609738,-0.4754889841209413,-0.12591438536113828,-0.528840732643414,0.36707634379099,-0.130568173419225,0.67575014536615,-1.1653810107204199,-0.30738853761467144,-0.7654133264073604,-0.06834595148297726
Smc4,0.576608442597283,6.05795868007063e-5,0.893564015033009,2.65927850102017e-7,8.219898476714073,8.354305428987596,0.436743340795409,9.6495568901408e-4,1.16407206799801,4.47310528419472e-9,8.109685633692907,8.535384172843047,0.154307098235786,0.256999669558336,0.619455239236948,3.05912753975469e-5,7.804864578844733,7.974075910384113,0.0913284725870663,0.621510952173938,0.536928039051611,3.6135231670634e-4,7.74084901365903,7.944315713086703,0.193901382094475,0.129645385209553,0.978938641631997,3.79585295474058e-8,7.905460185058,8.33294795880024,7.676315726071483,7.4308713168223965
Neurl1b,-0.266546608244591,0.423270021459895,-0.939516419682055,1.1174027375485e-4,0.487800114555088,0.45941505839046765,-0.56553763492851306,0.0919318071464349,-1.37572847531537,1.1839074618454e-6,0.22690953632459568,-0.07869705238483633,-0.372161365589496,0.293196386500523,-1.00971702390031,6.57873604921229e-5,0.4018819357755875,0.286488620310902,-0.0013121100875161,0.998421256537274,-0.267321829971384,0.205344276826963,0.7547140068076437,1.0432859939661032,-0.320602518261002,0.355164451657976,-0.567294181746628,0.00551661037358251,0.523912745890353,0.7031643180840264,0.7918160908465627,1.3425810074502167
Tmem30b,0.0938873887382503,0.891209920006235,0.289874574309302,0.496780059918109,-1.1863145105153343,-0.4826948544292683,-0.269937963411703,0.695599542858438,-1.31567243825448,0.0084279586331189,-1.4995195474141434,-1.9369456618381935,-0.011947535378791,0.989709524750055,-0.541307827164781,0.241006246193822,-1.2580995133487,-1.4625767756928045,-0.387459715873882,0.683846080004132,-0.203562833213881,0.695959468072345,-1.61523480469053,-0.9537664779946193,0.797924801817102,0.142972457405277,-0.0986801618952765,0.823855166638804,-0.5827392417966006,-0.9217759158597664,-1.2830631759880364,-0.7758066292222596
Gbp8,0.641799821891542,5.3305188670581e-4,0.917199834861856,1.14893396575709e-7,3.1683785442425134,3.4137332484324667,0.927638533976232,5.86290816568796e-6,1.10703419544123,4.25294039939712e-9,3.48400545493123,3.50923023525956,0.802690275659144,5.77372373406753e-5,1.16006429920183,4.97370302139153e-9,3.331769637268163,3.5488455810959465,0.293410480523367,0.200120473665981,0.544950089663708,2.4493165679592e-4,2.8296593968702934,2.9859053697406,0.691370495607988,2.8370973007641e-4,1.25802065365062,5.74036131074427e-10,3.2846375173598465,3.6456658741314865,2.5543619298835836,2.4724162658730267
Polr3b,0.18399270128561,0.203162726453306,0.822157825118786,5.24315137784719e-7,5.46604383281349,5.930491840070516,0.375676983063329,0.0100140285900866,1.16165893357361,2.7733024072790304e-9,5.684874161993833,6.182297410970716,0.187582574920465,0.228943568292086,0.862135349921699,3.5669879163635e-7,5.479633639083477,5.8656701496306365,0.00807784305889609,0.976991867811223,0.525404777540763,3.3677026961108e-4,5.286613944599833,5.5766009222675335,0.0820433885836745,0.613994091501042,0.958816471317283,3.21638853737719e-8,5.428976385592714,5.965337730586653,5.3226691276401565,5.08629584324604
Eda2r,0.847356391912469,0.0957018238083622,0.492357308795962,0.0846891808787808,0.16996666891495985,-0.28677340213449193,0.588031745194473,0.283967040324898,1.01922534585715,4.876729531057e-4,-0.07071983706561367,0.1527939456377974,0.186248824751892,0.796904488511128,0.418080089844095,0.151949282965995,-0.4112529935151657,-0.47022287753495834,0.226875873231306,0.806635900747946,0.312008347339503,0.322248779533711,-0.5579011074993163,-0.49725832289220534,0.401368358346616,0.498507584035287,0.239454046512777,0.402656123397323,-0.24426015542634968,-0.5945588556580343,-0.575140004786695,-0.7443782905608247
Mad2l1bp,0.594273144391272,1.71183460787903e-6,0.630010173554,6.76920060786345e-7,5.15037226413259,5.794427172365917,0.928512354559891,1.4643267212979501e-9,1.05357805950107,3.39370962086637e-10,5.515647450095586,6.126360664731723,0.572669683329639,3.3366601499983e-6,0.646150471984381,6.07831384525086e-7,5.138416343485373,5.706677369830744,0.171897498691059,0.17331640246595,0.324570876465771,0.00237467145894724,4.745568464682896,5.43562684687969,0.990279471500065,1.07452179004349e-9,1.02677111766426,4.19942181902459e-10,5.617676385815116,6.086665666380276,4.600428978097827,5.146076201571397
Exph5,0.041667656567224,0.826854741120316,0.73941663438869,1.1271566278344e-6,3.1695501982914034,3.93479110736963,0.562161627188712,7.7754919166143e-4,1.02299117487518,7.59043727456604e-9,3.7156392069543034,4.129326007145357,1.00657914051139,8.70789424652408e-7,1.36369946450437,2.61570785813472e-10,4.13683453367989,4.454209219928781,0.454139681812347,0.022652228733355,0.93599813715515,5.13997370758256e-7,3.5827756454958135,4.0686073909820735,0.638936718526785,2.5214035875617e-4,1.55806915732836,1.84644532450166e-11,3.81482074217586,4.648203588457694,3.168615260118153,3.1799527915115733
Rxylt1,-0.5826354665247,2.838570657332e-4,-0.883871730092789,5.05680432952955e-6,3.9173520176287266,2.9285183046879064,-0.598648487835632,1.9719226617617e-4,-1.15807501819686,1.13201584391199e-7,3.9148005244186734,2.5779412195444533,-0.309811757201073,0.0393942002230527,-0.800850033695739,1.91645865866547e-5,4.196432516359254,2.915408314687243,-0.0481458602254895,0.840030871823342,-0.371229470621252,0.0205204213726413,4.458462337473684,3.3937956946222667,-0.234374516792498,0.109770462736235,-0.993787339944374,6.55246031848231e-7,4.318906818161413,2.7174594409736366,4.537341736984986,3.7865977240352997
Sema3f,0.112923269005488,0.745410545253695,-0.856506197630639,0.00288975779925936,0.5341255910157426,0.3914452074436677,-0.141009527296531,0.694564077139222,-1.30634680962775,5.67263847680041e-5,0.297622124613633,-0.12831151802822335,-0.0642854723079594,0.882613726246954,-0.491483138120471,0.0649732061269217,0.39613150103363837,0.592903351442299,0.119464576041649,0.815890717889215,-0.048698192292305,0.883855945025474,0.5828019236336703,1.1181410079051113,0.0591043713738321,0.876754441531712,-0.509838277654168,0.0457392918097954,0.523945898867676,0.6283787293945167,0.481133242349727,1.2018284829393
Ccl5,0.115843595797607,0.551221617795876,-0.917500747231783,3.6969349067629e-5,3.17045150001102,1.55233154550829,-0.0142634730974476,0.951629853998259,-1.00840117018372,8.41314633288499e-6,3.07991722172678,1.3513223675826866,0.558826151421908,0.0031668930174084,-0.346859469077774,0.0549279215259183,3.6360609361373366,2.0060368731497733,0.93859611613982,9.59416843437989e-5,-0.201778506469113,0.291923585300162,4.02115778870374,2.2073799971704866,0.342350198385576,0.0610310458324268,-0.653005224354767,6.9561439930383e-4,3.48273626046401,1.7047857170993768,3.1092647298466436,2.44270602275824
Xkr6,0.465580999544668,0.68421364708412,0.00936703974679674,0.990346372866268,-1.72072978762158,-2.0429991778956165,1.38249210015509,0.13834550983233,1.14196176476928,0.0332114001558371,-0.9759851257877183,-1.205570832252032,1.25018493179373,0.210956813224895,0.495757933347754,0.423989596345962,-1.074526224983001,-1.7900125321812135,1.17652724943022,0.365871289271733,-0.0265988358577024,0.975851943667993,-1.364051535667735,-2.23685266368487,1.68036901018828,0.0634827113283147,0.70424551974526,0.205837712955902,-0.569713536587178,-1.55968072492715,-2.1327343280010966,-2.2000762426316833
Ints6,0.337648918722623,1.2661266955615e-4,0.579862340510753,1.48162850515566e-7,6.542740041404123,7.167625902996884,0.701812506351537,4.74170921530705e-9,1.00356826927151,3.83998118428926e-11,6.937628050572843,7.498442246014807,0.421045977295442,1.23857062682958e-5,0.694639240028232,1.58220558769425e-8,6.635060414808823,7.17440952304075,0.129479317933481,0.20233895145946,0.401482325339936,6.80080611790412e-5,6.34785545183583,6.930668751654896,0.559186912565466,2.29146100053108e-7,1.0206185307064,3.2532569868437796e-11,6.83496645615613,7.500292862926083,6.247279812193947,6.564928813821046
Ccdc186,0.373363490688297,0.00574930663393065,0.484580553655368,3.34204738908559e-5,4.553675229831903,5.251153260272794,0.977275661954658,7.07797935181766e-8,1.1680078544809,1.56818267966286e-10,5.18303677450129,5.8466794730169,0.849179039476262,8.95912869312363e-7,1.01067916347049,2.8627519739056e-9,5.036027302973327,5.674165481327387,0.335779218110024,0.0431093021762304,0.438390690440937,3.0051014542395e-4,4.532271290846206,5.15419940520801,0.897406210495814,3.7704551588817e-7,1.156227586547,1.6477992154323101e-10,5.14002110474768,5.820248678559484,4.225020908881596,4.750209302461436
Slfn8,-0.296257434580533,0.163194158029341,0.263984274499295,0.136664623132944,2.867187761612973,3.62709516048902,0.583492540500207,0.00481752541086691,1.13152659403364,9.03966717864512e-7,3.7605869733200565,4.409244901517034,0.0455933982738698,0.874886797657935,0.62733610981073,0.00117634747959208,3.2073831850367465,3.8848465233449603,-0.0469467914567035,0.900604386907005,0.0419608678796951,0.859177805787542,3.09436730396537,3.3622364438565766,-0.109196390020835,0.649833822115384,0.635119807578842,6.7687629846173e-4,3.11772131628866,3.9071634390989267,3.18065185527325,3.353970930448807
Pdk3,-0.129639746754605,0.146448112889927,-0.586490424659407,2.96399420813627e-6,6.56745115077191,6.3209501166386834,-0.33499385411629,5.2631060422713e-4,-1.17679623765653,1.50968967157089e-10,6.391705199585137,5.63980788099998,-0.141349809875492,0.137759507800361,-0.581302224032317,4.06284907960141e-6,6.565673934481263,6.220018125186157,-0.124685519319006,0.29301220922439303,-0.402056633954353,5.8133913668672e-4,6.582040980327314,6.4483017023589735,-0.322139871042032,8.9471984001439e-4,-0.855873169781637,9.9666470770548e-9,6.44478189338474,5.94419771417988,6.737801646073307,6.884456833699916
Nat14,-0.0400732344263744,0.8987293211561,-0.238470892322926,0.574969467634711,0.6482895668836404,-0.7560378423998777,0.631125019110777,0.0115774245171154,1.6147825468325,3.82685616554184e-5,1.3018939075132734,0.933632678097234,0.323553151432442,0.236176432114843,1.11732496371144,0.00308779405478063,0.9867008652951597,0.44704314923487604,0.0286200801140788,0.966282663203505,0.801263916762245,0.0379147322324224,0.7351545175230191,0.1696459770028867,0.438034738447522,0.0880215272915932,0.729514957612459,0.0404149943826223,1.17135246595479,0.04796960580913736,0.7231698717766644,-0.5273318907395187
Nfkbiz,0.171524225376012,0.101233012807088,0.680737439540438,1.73304224631911e-6,4.23726243334817,4.23584538192376,0.975239186841778,2.0213088573433203e-9,1.48512805415591,1.77765896810066e-11,5.07784245816058,4.948457572324247,0.885388607975001,1.64355275759052e-8,1.25127169626295,4.36344455251568e-10,4.965610311323084,4.703276255955283,0.347919947628547,0.00925651143348715,0.557667058427428,7.99204442153873e-5,4.437380044147913,4.05943128849259,0.653440253613336,1.32081771230333e-6,1.29553625733633,1.21603797665909e-10,4.796847154710357,4.747772443552427,4.116084826856714,3.5374596573461834
Gm49322,-0.664935578500396,0.149077917295381,-0.0548928222514574,0.904582843390134,-1.0281222909964507,-1.2404255143213574,0.52682711257481,0.204191494224321,1.26039599652967,8.3108358460887e-4,0.073553985303151,-0.015389724128355708,0.243493105661219,0.624183847797361,0.495733541083866,0.20144441553645,-0.20105899868499427,-0.805759147294661,-0.356169004079543,0.59288218932905,0.566010915246459,0.159120942298193,-0.7019388387565797,-0.617791743055349,0.205183655246257,0.669755743452382,-0.173889500200904,0.674954767579669,-0.18866541816042634,-1.34025355812523,-0.39264789519825566,-1.110020204124842
1810055G02Rik,-0.532781197579176,4.16599779232872e-5,-0.634509677630781,1.88997036195523e-6,4.349306489984714,3.8995103771775868,-0.336087348534514,0.00337058306306536,-1.00093681644855,2.7516342475225503e-9,4.584950398555023,3.44296197618655,-0.227228532017461,0.0488375729946428,-0.651411480712533,1.72956315940447e-6,4.67047028930788,3.7767366895761634,0.110656849921904,0.467115222716346,-0.1513734579236,0.154774780732517,5.011701821885296,4.325903971004503,-0.371103107321112,0.001733404040301,-1.12839420626538,5.06706379080888e-10,4.5893045952411065,3.29886988732959,4.928765990145633,4.508700617226143
Tnni3,-0.39476357156322,0.328431848764525,-0.588042067427563,0.0979191051495027,-0.28023126174533397,-0.8508785177404367,-0.601761745711548,0.143702520565947,-1.00928359673688,0.006940650258844,-0.4886655514204529,-1.338615739048024,-0.584232599614826,0.173858226770661,-0.354430489232841,0.32196669787697,-0.4685807444208068,-0.6790509795385824,-0.753403264458674,0.161345555626622,0.0365072869847108,0.935617122283091,-0.610851265706869,-0.2727538719802126,-0.298553436507841,0.488573714231432,-0.382277876457074,0.253581823308331,-0.133393083961076,-0.7528705889178563,0.0869762122128958,-0.28974838855402624
Ankrd11,0.126550646881056,0.602642809738795,0.273264124052583,0.201782534427769,7.04389278038177,7.51972724908965,0.946113237653694,1.4419936242313e-4,1.31357201594364,2.39303783041269e-6,7.87705341725682,8.454885065324266,0.516856436341178,0.0275530876447295,0.855706044352366,4.3455147044974e-4,7.451916298228411,8.012009793675727,0.0108719178031041,0.979463582706578,0.122358297814488,0.634069768132573,6.950477146224107,7.325452841585923,0.276182331082706,0.237298749185059,0.776751941791189,6.857608900711e-4,7.232861244260767,7.91388337016489,6.9497439519377835,7.216476818673133
Supt16,-0.022973595997136,0.916680367178444,0.874562792340377,7.48670240156628e-5,7.48843664186396,8.075545170010576,0.125122166212698,0.532832711840992,1.04061305750838,7.79622883408243e-6,7.66793628048847,8.160420713542887,-0.237193355361201,0.235649797477615,0.507653426107809,0.00970496524060236,7.284731309893837,7.614532419369303,-0.347387127545015,0.138283136959381,0.356589290947829,0.0788039110281188,7.167765751248184,7.5123874313878165,-0.531632672655463,0.00578636660877223,0.56841605650611,0.00311019504502495,7.04870860389847,7.679222671817403,7.52335058920177,7.165333206234966
Pim3,-0.79340566096796,4.86141300057143e-8,-0.925960257696752,2.4318595100141e-9,5.996640718796897,6.033957841349737,-0.770444790255705,4.51430253507999e-8,-1.36895664731681,5.15542250771277e-12,6.0470021175291535,5.50192685712661,-0.315208661849139,0.00285022982025845,-0.655865700321269,2.86134018427425e-7,6.482564254844736,6.196515668703027,-0.123277923447107,0.35005494512477,-0.381299667283183,4.3026860763398e-4,6.678359575327081,6.524375148940226,-0.323836003815725,0.00190292047344656,-0.996362178536094,3.87622807898646e-10,6.533330648823813,5.85877713782125,6.829953457422507,6.93943708710183
Polr3g,-0.686215910751751,5.79618932772505e-7,-0.761127553602959,2.79548884842938e-7,4.966930167592163,5.258566277454393,-0.759471760694522,9.87569774733585e-8,-1.041066169705,2.3980767437789e-9,4.92275401968448,4.886262696887534,-0.438870991814828,1.6933611012251e-4,-0.774927727499856,2.79515170998177e-7,5.2195560916393635,5.137305958465244,-0.30529193525834,0.0170471801049028,-0.459784437014345,3.3682190859451e-4,5.353986475823883,5.496578153474183,-0.526333258637358,1.75609772119417e-5,-0.944178264064123,7.4846330987991e-9,5.194520344022763,4.964976951333513,5.692336608430847,5.9931682867454965
Ythdc1,0.0777040827409416,0.635371528898408,0.722043862053312,1.0682212252335e-4,5.660851263679253,6.19128512374998,0.481509290988768,0.00190767623173423,1.2105295596441,1.35730879450741e-7,6.086994194883673,6.598553943054354,0.252578274241908,0.108405040367219,0.830907469693907,2.72916629980707e-5,5.840454143684177,6.20626365147637,-0.269721056578118,0.163609261045404,-0.0820250048047074,0.676106404802769,5.32363037552978,5.344407821117754,0.327349050790509,0.0310927133792004,1.37463994836388,1.78526818996387e-8,5.974408397716614,6.74865753176433,5.613303178224363,5.43627772577566
H2-Q4,0.0354761333400023,0.752273527195274,0.403481143918136,0.00767761587401267,5.50974418990145,6.287716494857893,0.80113065910893,1.7186156693748e-8,1.34936687370624,8.13695718652642e-9,6.304996577783837,7.13596650360085,0.778066438949265,4.52595375766334e-8,1.38714524382696,1.15495566191257e-8,6.2583341283383165,7.15707346325528,0.401614456793567,0.00155198741737939,0.982202197090552,7.25434524332914e-6,5.886729404684133,6.79228939512981,0.823361924282636,1.91839162081242e-8,1.6051695635982,5.97516025339116e-10,6.3670938256408,7.377473687695984,5.513803009375773,5.8594893114473
Pip4p1,-0.701429054616727,2.83455347630438e-6,-0.509644010825493,1.7619515615556e-4,3.6659913752794466,3.0234058308604665,-0.839890661862638,1.97909790654207e-7,-1.10846362520408,9.378626495621231e-9,3.564606691836523,2.3395330802353964,-0.816301411449875,4.56386517294867e-7,-0.87265635238568,4.49152065982232e-7,3.56579871356867,2.5573043857994633,-0.115664013945734,0.471984649469732,-0.280536868751189,0.0276527911566905,4.270047190497594,3.19896450429086,-0.803404642448505,5.52040832358978e-7,-0.97144369676252,4.42871031606465e-8,3.6351870768726666,2.45655145271901,4.410272308640087,3.5093973938474567
Ints6l,-0.139997143692595,0.344567721463739,0.694498640343427,2.76616821702022e-6,2.8735872431683966,3.36084038207449,0.654951169531374,3.60637774371876e-5,1.40630268917103,7.267695897244969e-11,3.68834369263624,3.9828821696963965,0.27950200846655,0.0560524952592572,0.977372068645857,3.39869924319013e-8,3.2944204901068566,3.5439128709797965,0.0877684475677025,0.6908868081602,0.503131763415674,3.465134170974e-4,3.113809740030877,3.12201955622163,0.134577228280407,0.377899621386478,0.912133506458399,3.32702977567459e-8,3.2124739612570767,3.475347869937787,3.04819136245907,2.655089565247873
Fnip1,0.28633102922569,0.00453084772559934,0.84786243048954,1.09708947338463e-8,6.472329016306873,7.228460174151071,0.646959648076376,4.64533478351671e-7,1.09368648729257,1.77949525430259e-10,6.8615218785450365,7.3825046479975365,0.315522601904474,0.00275135309722316,0.779803946966051,4.24672949114853e-8,6.5081228061156,7.052635722972713,0.294886185673374,0.0168581467295409,0.69763193376867,1.67100157285757e-6,6.49324052424741,7.0157167662709865,0.21403981177817,0.0319407986127787,0.82262387629025,7.672372812722331e-9,6.46770428269453,7.094717075434986,6.227958956095813,6.357813153606613
Rfxank,0.61059060303917,1.357332099207e-4,0.333025318659837,0.00909090771658551,3.59979907930495,3.99327475705802,0.96684096449077,2.6469689586985e-7,1.04367393048175,2.05604918619708e-8,3.9910092573021534,4.61570940205182,0.486270002309054,0.00177013000197618,0.47456882745858,5.8140840360595e-4,3.4967876217122367,4.030381129807603,0.462649172725291,0.0115502001984896,0.2832401248404,0.0343741800177303,3.4781639459642,3.88664687638836,0.588115057210862,2.3408872368829e-4,0.432724855527655,8.9059497186394e-4,3.6579963486545832,3.98483847779515,3.0454056787652,3.64520173063604
Dipk1b,-0.606648577050697,0.0299230637481786,-0.964854642394363,3.4444666231172e-4,1.235604522156909,0.4998682263655327,-0.86250068520988,0.00358091868804942,-1.86450529776459,2.44776537724273e-7,1.0081869179758194,-0.460329262529262,-1.01974918636258,0.00126412243914245,-1.46754789976051,6.69922888335847e-6,0.838716071539022,-0.09413178096397476,-0.309848770256568,0.412984825110766,-0.65811178672568,0.00993565370719259,1.5391885965847734,0.72346860551575,-0.752475782526292,0.0104923295553777,-1.68893497497203,6.60658905361768e-7,1.1305631026125396,-0.36471322917331656,1.8564964969407733,1.3996364271952266
Kidins220,0.0131743672665311,0.905395160493629,0.807023384589838,1.73069896433601e-6,7.16037773385528,7.76212292924637,0.449996685345249,3.15538034061487e-5,1.09380259320096,2.03722088354702e-8,7.62794728210866,7.958387999460263,0.376991725592635,3.5125568133968e-4,1.18169145204953,1.44197377655301e-8,7.5344195151472935,8.033325942014184,0.111276963946129,0.380612734297292,0.523250745823289,6.585105721085e-4,7.272434036781736,7.413754876040974,0.316658674314589,0.00151487251584294,1.3257193873445,1.1387930387498e-9,7.529180467853287,8.177934096751333,7.189288559825913,6.936391577447167
P2ry12,0.546853424094585,0.128765666294066,0.424856388286868,0.0076824578277381,1.61578384952793,1.5601548822070834,0.786928970036412,0.0277751205228886,1.03502990452098,3.10196665469579e-7,1.8609957943353,2.0699789642926967,0.915935175402708,0.0127941717202463,0.971554143020469,1.50308532673129e-6,1.93651880990505,1.9960440874589833,-0.0351510080317865,0.961896920891009,0.255028021104925,0.122977561350257,1.027448184587264,1.3330338755051967,0.810732620734451,0.0252707571346849,0.0899091610304811,0.580543383327923,1.88162409513707,1.12957598227965,1.034006930396447,1.1145142407564768
Chst12,-0.231870442025833,0.140724614639494,-0.453538913237668,0.00477973331076314,4.367874519939833,4.84408826879086,-0.57849094771658,7.5077302432161e-4,-1.00376149731542,1.06433276323965e-6,4.0546382315417295,4.20922037138869,-0.427866360716626,0.0109611978357454,-0.758479686848102,5.01159145236931e-5,4.174950311334143,4.42220654775105,0.16065418565061,0.457849327205743,0.19860021459755,0.229604557925879,4.763652558478537,5.44209241305816,-0.300949214832477,0.0629210306046239,-0.825302139956347,9.95437698947351e-6,4.3703054181633165,4.37085707707727,4.636697916296233,5.26465959981562
Clcn7,0.302029136514283,0.0181933682681633,0.817568187971213,4.41268627356566e-6,4.134660320046526,4.92163645194917,0.527232365629822,1.6066179510677e-4,1.08139246960299,7.21871873220442e-8,4.39525236574924,5.088338097546123,0.262382074737189,0.0487152828582569,0.840005400303683,3.8358101128612e-6,4.110003630490393,4.83534223160526,0.241506694074712,0.138858598360341,0.727903227599981,7.41075970514452e-5,4.090438242164117,4.75613860273416,0.466460623266893,7.0439162718639e-4,1.24217673513112,8.00090594088132e-9,4.37210577247341,5.233130331456087,3.873148259523677,4.081661502358293
